Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
William Ellington,Illinois,do,do,$1,200.00,"California,0",1.0
H. H. Jarvis,Maine,do,do,$720.00,California,0,1.0
H. H. Elliott,California,do,do,$180.00,California,0,1.0
D. E. Wylie,Massachusetts,do,Milton,$100.00,California,0,1.0
F. W. Peck,California,do,Mokelumne Hill,$180.00,California,0,1.0
Miss Lena Chandler,Vermont,do,Napa City,$720.00,California,0,1.0
H. H. Piatt,California,do,do,$180.00,California,0,1.0
John R. Beardsley,Illinois,do,do,$1,200.00,"California,0",1.0
Julius Winters,Germany,do,Navarro Ridge,$240.00,California,0,1.0
Wallace J. Williams,California,do,Nevada City,$750.00,California,0,1.0
J. F. Farr,New York,do,do,$1,400.00,"California,0",1.0
Webb A. Pearce,California,do,do,$1,200.00,"California,0",1.0
Noah A. Foss,do,do,do,$1,200.00,"California,0",1.0
George Barbour,New Hampshire,do,do,$900.00,California,0,1.0
H. G. Tillson,California,do,do,$900.00,California,0,1.0
Miss Eugenie La Grange,Wisconsin,do,do,$750.00,California,0,1.0
H. Y. Beers,Maine,do,do,$900.00,California,0,1.0
Thomas P. Sinnott,Rhode Island,do,do,$500.00,California,0,1.0
George H. Stevens,California,do,do,$900.00,California,0,1.0
Henry W. Sharpe,do,do,Oakland,$750.00,California,0,1.0
Harry McC. Weston,do,do,Petaluma,$540.00,California,0,1.0
John S. Weston,do,do,do,$87.50,California,0,1.0
Miss Emma J. Corning,do,do,do,$87.50,California,0,1.0
C. F. Strickland,do,do,Quincy,$90.00,California,0,1.0
William H. Crooks,Ohio,do,Redding,$90.00,California,0,1.0
Mrs. Ellen E. Filkins,Illinois,do,do,$600.00,California,0,1.0
Miss Lizzie M. Sayward,Scotland,do,do,$600.00,California,0,1.0
J. Broderick,Kansas,do,do,$90.00,California,0,1.0
A. Biddle,England,do,Sacramento,$540.00,California,0,1.0
W. B. Berris,New York,do,do,$716.00,California,0,1.0
Edward Katzenstein,California,do,do,$900.00,California,0,1.0
F. H. Russell,do,do,do,$1,200.00,"California,0",1.0
S. M. Kiefer,Maryland,do,do,$1,800.00,"California,0",1.0
John H. Lewis,Connecticut,do,do,$1,800.00,"California,0",1.0
George J. Willis,England,do,do,$1,200.00,"California,0",1.0
William Rider,California,do,do,$1,194.00,"California,0",1.0
W. D. H. Rose,Illinois,do,do,$240.00,California,0,1.0
J. W. Van Burgh,do,do,do,$240.00,California,0,1.0
Mrs. Alice H. Lander,California,do,Saint Helena,$900.00,California,0,1.0
S. W. Anderson,New York,do,Salinas,$900.00,California,0,1.0
A. V. Umphrey,do,do,do,$720.00,California,0,1.0
James E. Mack,Massachusetts,do,San Bernardino,$90.00,California,0,1.0
Miss Mollie G. Buford,Tennessee,do,do,$90.00,California,0,1.0
Miss Nellie Jackson,California,do,do,$90.00,California,0,1.0
Stanton H. Goodwin,Illinois,do,San Buenaventura,$300.00,California,0,1.0
Franklin W. Chapin,California,do,San Diego,$250.00,California,0,1.0
Mrs. Ida Chapin,do,do,do,$250.00,California,0,1.0
William C. Dougherty,New York,do,San Francisco,$6,000.00,"California,0",1.0
D. S. Richardson,Massachusetts,do,do,$1,500.00,"California,0",1.0
George W. Grow,Ohio,do,do,$1,800.00,"California,0",1.0
A. M. Cox,Virginia,do,do,$1,800.00,"California,0",1.0
James T. Sutton,England,do,do,$1,200.00,"California,0",1.0
John Bermingham,do,do,do,$1,200.00,"California,0",1.0
Barlow Dyer,Maine,do,do,$2,100.00,"California,0",1.0
W. A. Cooper,California,do,do,$1,440.00,"California,0",1.0
F. C. Mosebach,New York,do,do,$1,440.00,"California,0",1.0
W. N. Jacobs,do,do,do,$1,200.00,"California,0",1.0
